+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                      ;
+------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                  ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; NIOSV_G_SOC_inst|mm_interconnect_0|router_002|the_default_decode                                                                                           ; 0     ; 19             ; 0            ; 19             ; 19     ; 19              ; 19            ; 19              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|router_002                                                                                                              ; 133   ; 0              ; 6            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|router_001|the_default_decode                                                                                           ; 0     ; 19             ; 0            ; 19             ; 19     ; 19              ; 19            ; 19              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|router_001                                                                                                              ; 133   ; 0              ; 6            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|router|the_default_decode                                                                                               ; 0     ; 19             ; 0            ; 19             ; 19     ; 19              ; 19            ; 19              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|router                                                                                                                  ; 133   ; 0              ; 6            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_timer_sw_agent_agent_rdata_fifo                                                                             ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_timer_sw_agent_agent_rsp_fifo                                                                               ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_timer_sw_agent_agent|uncompressor                                                                           ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_timer_sw_agent_agent                                                                                        ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent_rdata_fifo                                                                                           ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent_rsp_fifo                                                                                             ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent|uncompressor                                                                                         ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent                                                                                                      ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent_rdata_fifo                                                                                          ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent_rsp_fifo                                                                                            ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent|uncompressor                                                                                        ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent                                                                                                     ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi0_btn_s1_agent_rdata_fifo                                                                                            ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi0_btn_s1_agent_rsp_fifo                                                                                              ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi0_btn_s1_agent|uncompressor                                                                                          ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi0_btn_s1_agent                                                                                                       ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|serial_uart_com_s1_agent_rdata_fifo                                                                                     ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|serial_uart_com_s1_agent_rsp_fifo                                                                                       ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|serial_uart_com_s1_agent|uncompressor                                                                                   ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|serial_uart_com_s1_agent                                                                                                ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent_rdata_fifo                                                                                  ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent_rsp_fifo                                                                                    ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent|uncompressor                                                                                ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent                                                                                             ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_dm_agent_agent_rdata_fifo                                                                                   ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_dm_agent_agent_rsp_fifo                                                                                     ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_dm_agent_agent|uncompressor                                                                                 ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_dm_agent_agent                                                                                              ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_agent_rdata_fifo                                                                               ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_agent_rsp_fifo                                                                                 ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_agent|uncompressor                                                                             ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_agent                                                                                          ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_agent_rdata_fifo                                                                     ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_agent_rsp_fifo                                                                       ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_agent|uncompressor                                                                   ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_agent                                                                                ; 354   ; 39             ; 52           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_agent_rdata_fifo                                                                     ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_agent_rsp_fifo                                                                       ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_agent|uncompressor                                                                   ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_agent                                                                                ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_agent_rdata_fifo                                                                        ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_agent_rsp_fifo                                                                          ; 173   ; 39             ; 0            ; 39             ; 132    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_agent|uncompressor                                                                      ; 62    ; 1              ; 0            ; 1              ; 60     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_agent                                                                                   ; 354   ; 39             ; 52           ; 39             ; 374    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_agent|read_rsp_fifo                                                                        ; 173   ; 58             ; 0            ; 58             ; 130    ; 58              ; 58            ; 58              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_agent|write_rsp_fifo                                                                       ; 173   ; 41             ; 0            ; 41             ; 130    ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_agent|read_burst_uncompressor                                                              ; 45    ; 1              ; 0            ; 1              ; 43     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_agent|check_and_align_address_to_size                                                      ; 30    ; 10             ; 2            ; 10             ; 17     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_agent                                                                                      ; 335   ; 21             ; 49           ; 21             ; 339    ; 21              ; 21            ; 21              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_tcs1_agent|read_rsp_fifo                                                                               ; 173   ; 60             ; 0            ; 60             ; 130    ; 60              ; 60            ; 60              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_tcs1_agent|write_rsp_fifo                                                                              ; 173   ; 41             ; 0            ; 41             ; 130    ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_tcs1_agent|read_burst_uncompressor                                                                     ; 43    ; 1              ; 0            ; 1              ; 41     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_tcs1_agent|check_and_align_address_to_size                                                             ; 28    ; 10             ; 2            ; 10             ; 15     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_tcs1_agent                                                                                             ; 335   ; 23             ; 51           ; 23             ; 335    ; 23              ; 23            ; 23              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_manager_agent|align_address_to_size                                                             ; 51    ; 0              ; 1            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_manager_agent                                                                                   ; 464   ; 73             ; 255          ; 73             ; 308    ; 73              ; 73            ; 73              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_manager_agent|align_address_to_size                                                                    ; 51    ; 0              ; 1            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_manager_agent                                                                                          ; 464   ; 73             ; 255          ; 73             ; 308    ; 73              ; 73            ; 73              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_timer_sw_agent_translator                                                                                   ; 115   ; 4              ; 26           ; 4              ; 78     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_translator                                                                                                 ; 115   ; 6              ; 32           ; 6              ; 71     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_translator                                                                                                ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|gpi0_btn_s1_translator                                                                                                  ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|serial_uart_com_s1_translator                                                                                           ; 99    ; 22             ; 48           ; 22             ; 57     ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_translator                                                                                        ; 115   ; 6              ; 30           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_dm_agent_translator                                                                                         ; 115   ; 4              ; 16           ; 4              ; 84     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_translator                                                                                     ; 115   ; 6              ; 31           ; 6              ; 35     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_translator                                                                           ; 121   ; 4              ; 11           ; 4              ; 100    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_translator                                                                           ; 115   ; 4              ; 29           ; 4              ; 71     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_translator                                                                              ; 115   ; 5              ; 34           ; 5              ; 70     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_manager_translator                                                                              ; 218   ; 63             ; 2            ; 63             ; 211    ; 63              ; 63            ; 63              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_data_manager_translator                                                                                     ; 218   ; 71             ; 2            ; 71             ; 211    ; 71              ; 71            ; 71              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0                                                                                                                         ; 705   ; 0              ; 0            ; 0              ; 636    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|soc_sys_id                                                                                                                                ; 3     ; 15             ; 2            ; 15             ; 32     ; 15              ; 15            ; 15              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|serial_uart_com|the_NIOSV_G_SOC_SERIAL_UART_COM_regs                                                                                      ; 41    ; 10             ; 6            ; 10             ; 41     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|serial_uart_com|the_NIOSV_G_SOC_SERIAL_UART_COM_rx|the_altera_std_synchronizer                                                            ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|serial_uart_com|the_NIOSV_G_SOC_SERIAL_UART_COM_rx|the_NIOSV_G_SOC_SERIAL_UART_COM_rx_stimulus_source                                     ; 15    ; 0              ; 14           ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|serial_uart_com|the_NIOSV_G_SOC_SERIAL_UART_COM_rx                                                                                        ; 17    ; 1              ; 0            ; 1              ; 13     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|serial_uart_com|the_NIOSV_G_SOC_SERIAL_UART_COM_tx                                                                                        ; 25    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|serial_uart_com                                                                                                                           ; 26    ; 0              ; 0            ; 0              ; 18     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|irq_mapper_002                                                                                                                ; 3     ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|irq_mapper_001                                                                                                                ; 3     ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|irq_mapper                                                                                                                    ; 3     ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|dbg_mod                                                                                                                       ; 52    ; 0              ; 0            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|timer_module                                                                                                                  ; 46    ; 1              ; 1            ; 1              ; 36     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|csr_inst                                                                                                       ; 212   ; 10             ; 8            ; 10             ; 211    ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|lsu_inst                                                                                                       ; 339   ; 96             ; 82           ; 96             ; 291    ; 96              ; 96            ; 96              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|gen_muldiv.div_inst                                                                                            ; 74    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|gen_muldiv.mul_inst                                                                                            ; 71    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|alu_inst                                                                                                       ; 137   ; 0              ; 2            ; 0              ; 98     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|instr_decoder_inst                                                                                             ; 169   ; 64             ; 2            ; 64             ; 192    ; 64              ; 64            ; 64              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|gp_reg_file_inst                                                                                               ; 50    ; 4              ; 1            ; 4              ; 68     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|icache_inst                                                                                                    ; 257   ; 149            ; 87           ; 149            ; 260    ; 149             ; 149           ; 149             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst|instr_fetch_inst                                                                                               ; 146   ; 7              ; 6            ; 7              ; 107    ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart|core_inst                                                                                                                ; 424   ; 170            ; 2            ; 170            ; 576    ; 170             ; 170           ; 170             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu|hart                                                                                                                          ; 391   ; 136            ; 0            ; 136            ; 354    ; 136             ; 136           ; 136             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|niosv_g_cpu                                                                                                                               ; 346   ; 0              ; 0            ; 0              ; 422    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r|rfifo|auto_generated|dpfifo|wr_ptr                                                   ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r|rfifo|auto_generated|dpfifo|rd_ptr_count                                             ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram                                                  ; 26    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state|count_usedw                                   ; 5     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state                                               ; 5     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r|rfifo|auto_generated|dpfifo                                                          ; 13    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r|rfifo|auto_generated                                                                 ; 12    ; 0              ; 0            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_r                                                                                      ; 13    ; 0              ; 1            ; 0              ; 17     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|jtag_uart_com|the_NIOSV_G_SOC_JTAG_UART_COM_scfifo_w|wfifo|auto_generated|dpfifo|wr_ptr                                                   ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
